appid,title,contents,date,tags
990080,Steam Global Top Sellers for week of 2 Jan — 9 January 2024,"<a href=""https://steamdb.info/topsellers/2024W02/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS""> </a> * <a href=""https://steamdb.info/app/1675200/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Steam Deck</a>; * <a href=""https://steamdb.info/app/1086940/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Baldur's Gate 3</a>; * <a href=""https://steamdb.info/app/1966720/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Lethal Company</a>; * <a href=""https://steamdb.info/app/1938090/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Call of Duty®</a>; * <a href=""https://steamdb.info/app/1091500/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Cyberpunk 2077</a>; * <a href=""https://steamdb.info/app/2195250/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">EA SPORTS FC™ 24</a>; * <a href=""https://steamdb.info/app/1245620/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">ELDEN RING</a>; * <a href=""https://steamdb.info/app/582010/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Monster Hunter: World</a>; * <a href=""https://steamdb.info/app/1174180/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Red Dead Redemption 2</a>; * <a href=""https://steamdb.info/app/990080/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Hogwarts Legacy</a>; <i>* excluding free to play games</i> <a href=""https://steamdb.info/topsellers/2024W02/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">View top 100 on SteamDB</a>",1704816000,
990080,Steam Global Top Sellers for week of 26 Dec 2023 — 2 January 2024,"<a href=""https://steamdb.info/topsellers/2024W01/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS""> </a> * <a href=""https://steamdb.info/app/1086940/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Baldur's Gate 3</a>; * <a href=""https://steamdb.info/app/1675200/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Steam Deck</a>; * <a href=""https://steamdb.info/app/1966720/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Lethal Company</a>; * <a href=""https://steamdb.info/app/1938090/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Call of Duty®</a>; * <a href=""https://steamdb.info/app/1091500/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Cyberpunk 2077</a>; * <a href=""https://steamdb.info/app/1245620/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">ELDEN RING</a>; * <a href=""https://steamdb.info/app/2195250/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">EA SPORTS FC™ 24</a>; * <a href=""https://steamdb.info/app/990080/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Hogwarts Legacy</a>; * <a href=""https://steamdb.info/app/1174180/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Red Dead Redemption 2</a>; * <a href=""https://steamdb.info/app/271590/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Grand Theft Auto V</a>; <i>* excluding free to play games</i> <a href=""https://steamdb.info/topsellers/2024W01/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">View top 100 on SteamDB</a>",1704211200,
990080,"Hogwarts Legacy, Resident Evil 4 Remake и Alan Wake 2 вошли в топ игр 2023 года с лучшей графикой на ПК",Портал <strong>DSOGaming</strong> вслед за списком ПК-игр с худшей производительностью в 2023 году составил топ компьютерных проектов с лучшей графикой из числа вышедших за последние двенадцать месяцев. ,1703894839,
990080,Starfield получила платиновый статус в итогах Steam за 2023 год - игра Bethesda стала одним из лидеров продаж,"Компания <strong>Valve <a href=""https://store.steampowered.com/sale/BestOf2023?tab=1"">опубликовала</a></strong> топ лучшего в <strong>Steam </strong>за 2023 год, в котором собраны самые продаваемые игры на платформы, а также тайтлы, в которые пользователи больше всего играли на PC, Steam Deck, в VR и с контроллерами. ",1703893323,
990080,Hogwarts Legacy полностью на русском — для игры вышел профессиональный дубляж от студии GamesVoice,"Студия <strong>GamesVoice</strong>, как и обещала, выпустила сегодня русскую озвучку для ПК-версии<strong> Hogwarts Legacy</strong>. ",1703812460,
990080,Steam Global Top Sellers for week of 19 Dec — 26 December 2023,"<a href=""https://steamdb.info/topsellers/2023W52/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS""> </a> * <a href=""https://steamdb.info/app/1086940/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Baldur's Gate 3</a>; * <a href=""https://steamdb.info/app/1675200/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Steam Deck</a>; * <a href=""https://steamdb.info/app/1966720/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Lethal Company</a>; * <a href=""https://steamdb.info/app/1938090/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Call of Duty®</a>; * <a href=""https://steamdb.info/app/1245620/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">ELDEN RING</a>; * <a href=""https://steamdb.info/app/1091500/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Cyberpunk 2077</a>; * <a href=""https://steamdb.info/app/2195250/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">EA SPORTS FC™ 24</a>; * <a href=""https://steamdb.info/app/1174180/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Red Dead Redemption 2</a>; * <a href=""https://steamdb.info/app/990080/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Hogwarts Legacy</a>; * <a href=""https://steamdb.info/app/2138330/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Cyberpunk 2077: Phantom Liberty</a>; <i>* excluding free to play games</i> <a href=""https://steamdb.info/topsellers/2023W52/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">View top 100 on SteamDB</a>",1703606400,
990080,Steam Awards GOTY - Vote Hogwarts Legacy,"Thank you for creating magic with us! The Hogwarts Legacy community is so wonderful, you make every day feel like the Yule Ball.",1703181744,"['steam_award_vote_request', 'mod_hide_library_overview']"
990080,Best Game on Steam Deck - Vote Hogwarts Legacy,We're honored to be a part of the magic you carry with you wherever you go. Thanks to the Hogwarts Legacy community for making this the best year ever!,1703181734,"['steam_award_vote_request', 'mod_hide_library_overview']"
990080,Atomic Heart оказалась самой востребованной игрой у российских пиратов в 2023 году,"<strong>Atomic Heart</strong> возглавила рейтинг самых популярных игр у российских пиратов в 2023 году. Исследованием поделились в XYZ School, отметив, что отечественные пользователи чаще всего скачивали предварительную сборку, «утёкшую» в сеть раньше времени . ",1703091300,
990080,"Baldur’s Gate 3, Resident Evil 4 и Hogwarts Legacy лидируют по числу номинаций на Премию Steam 2023 года","<strong>Valve </strong>опубликовала список претендентов на <strong>Премию Steam </strong>2023 года. Лидерами по числу номинаций стали <strong>Baldur’s Gate 3</strong>, <strong>EA Sports FC 24</strong>, <strong>Lethal Company</strong>, <strong>Resident Evil 4</strong> и <strong>Hogwarts Legacy</strong>. Каждая из перечислынных игр получила по две номинации. ",1702767205,
990080,Эти игры пользователи Google искали чаще всего в 2023 году — в мировой десятке есть Atomic Heart и Hogwarts Legacy,"Самой популярной игрой 2023 года в <strong>Google </strong>стала<strong> Hogwarts Legacy</strong> — информацию о ней пользователи сети искали чаще всего. В десятку также вошли <strong>The Last of Us</strong>, что связано с выходом телесериала от HBO, <strong>Starfield</strong>, <strong>Baldur's Gate 3</strong>, <strong>Diablo IV</strong>, <strong>Sons of the Forest</strong>, японская сенсация <strong>Suika Game</strong> и российская <strong>Atomic Heart</strong> . ",1702419360,
990080,Начался второй этап пользовательского голосования за лучшую игру в рамках The Game Awards 2023 — список сократился,"Организаторы <strong>The Game Awards <a href=""https://thegameawards.com/brackets/players-voice"" rel=""nofollow noreferrer noopener"" target=""_blank"">приступили</a></strong> ко второму этапу отборочного тура, в рамках которого пользователи назовут лучшую игру 2023 года. Первоначальный <strong><a href=""https://gamemag.ru/news/183414/the-game-awards-2023-players-voice"">список</a> </strong>из 30 позиций сократился в три раза. Теперь участникам предстоит выбрать из следующих игр : ",1701398940,
990080,Forza Horizon 5 и Hogwarts Legacy вернулись в топ самых продаваемых игр в Steam,<strong>Forza Horizon 5 </strong>и <strong>Hogwarts Legacy </strong>вернулись в список самых продаваемых игр в<strong> Steam</strong> по итогу прошлой недели. ,1701214792,
990080,Вышел британский чарт за неделю Черной пятницы — названы главные хиты продаж,"Футбольный симулятор <strong>EA Sports FC 24</strong> вернул себе лидерство в неделю Черной пятницы на территории Великобритании, информирует издание <strong>GamesIndustry.biz</strong> со ссылкой на данные агентства <strong>GfK</strong>. ",1701191160,
990080,Steam Global Top Sellers for week of 21 Nov — 28 November 2023,"<a href=""https://steamdb.info/topsellers/2023W48/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS""> </a> * <a href=""https://steamdb.info/app/1675200/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Steam Deck</a>; * <a href=""https://steamdb.info/app/1966720/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Lethal Company</a>; * <a href=""https://steamdb.info/app/2195250/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">EA SPORTS FC™ 24</a>; * <a href=""https://steamdb.info/app/1091500/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Cyberpunk 2077</a>; * <a href=""https://steamdb.info/app/1938090/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Call of Duty®</a>; * <a href=""https://steamdb.info/app/1174180/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Red Dead Redemption 2</a>; * <a href=""https://steamdb.info/app/1086940/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Baldur's Gate 3</a>; * <a href=""https://steamdb.info/app/1551360/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Forza Horizon 5</a>; * <a href=""https://steamdb.info/app/990080/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Hogwarts Legacy</a>; * <a href=""https://steamdb.info/app/1238810/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Battlefield™ V</a>; <i>* excluding free to play games</i> <a href=""https://steamdb.info/topsellers/2023W48/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">View top 100 on SteamDB</a>",1701187200,
990080,Vote for Hogwarts Legacy!,"Vote for Hogwarts Legacy for this year's Steam Awards! With the game's outstanding visuals, soundtrack, and story, Hogwarts Legacy can even win multiple awards with your help! Thanks for your support!",1700589762,"['steam_award_nomination_request', 'mod_hide_library_overview']"
990080,Hogwarts Legacy мощно стартовала на Nintendo Switch и убрала Call of Duty: Modern Warfare III с вершины британского чарта,"Switch-версия <strong>Hogwarts Legacy </strong>мощно стартовала в британском физическом чарте и снова вернула ролевую игру <strong>Warner Bros. Games</strong> на первое место, информирует издание <strong>GamesIndustry.biz </strong>со ссылкой на свежий отчет агентства <strong>GfK</strong>. <strong>Call of Duty: Modern Warfare III </strong>опустилась на вторую строчку . ",1700524920,
990080,Студия GamesVoice назвала более точную дату выхода русской озвучки Hogwarts Legacy,"Студия <strong>GamesVoice</strong>, продолжающая заниматься русской озвучкой ролевой игры<strong> Hogwarts Legacy</strong>, поделилась новой демонстрацией получающегося результата. ",1700093345,
990080,8 минут геймплея Hogwarts Legacy для Nintendo Switch,На YouTube-канале<strong> NintendoGalaxy </strong>был размещен 8-минутный видеоролик с геймплейной демонстрацией ролевой игры <strong>Hogwarts Legacy</strong> в версии для <strong>Nintendo Switch</strong>. Она поступит в продажу уже <strong>14 ноября</strong>. ,1699844040,
990080,Мир волшебства в портативе: Представлен трейлер Switch-версии Hogwarts Legacy — выходит уже на следующей неделе,Компания WB Games представила первый официальный трейлер Switch-версии ролевой игры <strong>Hogwarts Legacy</strong>. ,1699585140,
990080,Издатель Hogwarts Legacy и Mortal Kombat 1 с головой уходит в сервисные игры,"<strong>Warner Bros. Discovery </strong>планирует сфокусироваться на выпуске сервисных игр по всем своим ключевым франшизам, что должно привести к увеличению выручки и прибыли, заявил генеральный директор компании<strong> Дэвид Заслав</strong>. ",1699549980,
990080,Register for the upcoming Quidditch Champions Playtest!,"Calling all Beaters, Chasers, Keepers, and Seekers! We’re running another closed playtest for Harry Potter: Quidditch Champions soon! Sign up here for a chance to join: www.QuidditchChampions.com {STEAM_CLAN_IMAGE}/42155078/8b9a67ef67a94a28d2898b03d45991f12f32bdfc.png Harry Potter: Quidditch Champions is a fast-paced, competitive multiplayer game featuring the world’s most iconic magical sport. We’re looking forward to seeing you out on the pitch! If you signed up before, you're already eligible for this playtest and don't need to reregister.",1699470385,
990080,Русская озвучка Hogwarts Legacy выйдет на ПК в декабре,"Русский дубляж для ПК-версии <strong>Hogwarts Legacy</strong> выйдет <strong>в декабре</strong> текущего года. Об этом на своей странице в социальной сети VK сообщила студия <strong>GamesVoice</strong>, занимающаяся озвучкой ролевой игры. ",1697656531,
990080,Как выглядит Hogwarts Legacy на Nintendo Switch - появились первые скриншоты,"Порт <strong>Hogwarts Legacy</strong> для Switch должен выйти уже <strong>14 ноября</strong>, однако Warner Bros. Games до последнего времени не показывала, как будет выглядеть версия игры для консоли Nintendo. ",1697563781,
990080,"""М.Видео"": 75% всех проданных игр за 2023 год пришлось на консоли PlayStation","Объединенная российская розничная сеть ""<strong>М.Видео-Эльдорадо</strong>"" опубликовала рейтинг самых продаваемых коробочных изданий консольных игр в России по итогам девяти месяцев 2023 года. ",1696275879,
990080,Starfield для Xbox Series X|S опустилась на восьмое место в британском чарте продаж,"Ролевая игра <strong>Starfield </strong>опустилась с первого на восьмое место в британском розничном чарте продаж — по итогам второй недели спрос на неё сократился на 87%, сообщил редактор <strong>GamesIndustry.biz Кристофер Дринг</strong>. ",1695184080,
990080,Sign Up for the Quidditch Champions Closed Playtests!,"Hey Hogwarts Legacy crew! We’re running closed playtests for Harry Potter: Quidditch Champions! Sign up here for a chance to join: www.QuidditchChampions.com Quidditch Champions is a fast-paced, online multiplayer game featuring the world’s most iconic magical sport. Champions, mount your brooms! {STEAM_CLAN_IMAGE}/42155078/4e5a9b4d0fc2bcfe245a5c7b5ef33757df1b1a98.png ",1694636175,
990080,Steam Global Top Sellers for week of 29 Aug — 5 September 2023,"<a href=""https://steamdb.info/topsellers/2023W36/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS""> </a> * <a href=""https://steamdb.info/app/1716740/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Starfield</a>; * <a href=""https://steamdb.info/app/1086940/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Baldur's Gate 3</a>; * <a href=""https://steamdb.info/app/1888160/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">ARMORED CORE™ VI FIRES OF RUBICON™</a>; * <a href=""https://steamdb.info/app/1675200/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Steam Deck</a>; * <a href=""https://steamdb.info/app/381210/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Dead by Daylight</a>; * <a href=""https://steamdb.info/app/359550/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Tom Clancy's Rainbow Six® Siege</a>; * <a href=""https://steamdb.info/app/990080/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Hogwarts Legacy</a>; * <a href=""https://steamdb.info/app/1244090/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Sea of Stars</a>; * <a href=""https://steamdb.info/app/271590/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Grand Theft Auto V</a>; * <a href=""https://steamdb.info/app/1938090/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Call of Duty®</a>; <i>* excluding free to play games</i> <a href=""https://steamdb.info/topsellers/2023W36/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">View top 100 on SteamDB</a>",1693929600,
990080,Starfield обошла Baldur's Gate 3 по продажам в Steam за неделю,Космическая ролевая игра <strong>Starfield </strong>возглавила чарт продаж в Steam за прошлую неделю. ,1693927131,
990080,Инсайдер: WB Games запустила в разработку Hogwarts Legacy 2,"Вышедшая в феврале <strong> Hogwarts Legacy </strong>стала одной из самых успешных игр 2023 года. Ролевая игра по вселенной ""Гарри Поттера"" достигла продаж в <strong>15 миллионов копий</strong> менее чем за два месяца после выпуска, принеся более 1 миллиарда долларов выручки. ",1693769930,
990080,Представлен трейлер документального фильма о создании Hogwarts Legacy,"До конца года состоится релиз документального фильма о создании <strong>Hogwarts Legacy</strong>, призванного лучше познакомить поклонников с разработкой студии <strong>Avalanche Software</strong>. Зрители смогут заглянуть за кулисы и узнать о волшебстве, которое было использовано авторами при создании игры . ",1693761360,
990080,The Wizardry Behind Hogwarts Legacy | Official Trailer,"Designed to be the ultimate love letter to fans worldwide, Hogwarts Legacy welcomes you home. Later this year, journey behind the scenes to learn about the wizardry that went into making Hogwarts Legacy in this full-length feature film with insight and deep dives into the creative process from the Avalanche Software team. ",1693592142,
990080,Save on Hogwarts Legacy,"Hogwarts Legacy is an immersive, open-world action RPG set in the world first introduced in the Harry Potter books. Save on Hogwarts Legacy now thru Sept. 7th. https://store.steampowered.com/app/990080/Hogwarts_Legacy/ https://store.steampowered.com/sub/822364/ https://store.steampowered.com/app/1880832/Hogwarts_Legacy_Dark_Arts_Pack/ ",1693501316,
990080,"Dead Space, Star Wars Jedi: Survivor, Max Payne 3 и другие игры показали с русской озвучкой","Студия <strong>GamesVoice</strong> провела в конце недели<strong> </strong>масштабную онлайн-презентацию <strong>VoiceCon 2023</strong>, в рамках которой представила собственные примеры локализаций и избранные работы партнёров, включая игры российских разработчиков, на русском языке. ",1692586020,
990080,Hogwarts Legacy 2 уже в разработке?,"Команда <strong>Avalanche Software</strong>, ответственная за производство успешной ролевой игры <strong>Hogwarts Legacy</strong> (<a href=""https://gamemag.ru/reviews/hogwarts-legacy-xbox-review""><strong>наш обзор</strong></a>) готовится приступить или уже приступила к разработке следующего проекта во вселенной книжного цикла ""<strong>Гарри Поттер</strong>"". ",1691462760,
990080,Создание персонажа и полеты на метлах: Утекло 9 минут геймплея Harry Potter: Quidditch Champions,"В сети появилось больше девять минут новых геймплейных кадров из <strong>Harry Potter: Quidditch Champions</strong> - соревновательной игры в квиддич из вселенной ""<strong>Гарри Поттера</strong>"". ",1690853824,
990080,В Европе самыми продаваемыми играми полугодия стали Hogwarts Legacy и Diablo IV,"Фэнтезийная RPG <strong>Hogwarts Legacy </strong>стала самой продаваемой игрой в Европе за первую половину текущего года. Продажи проекта на 69% превысили показатели Elden Ring за первые шесть месяцев 2022 года, которая также вышла в феврале . ",1690055040,
990080,Телевизоры Xiaomi в России получили интеграцию облачного игрового сервиса VK Play Cloud,"На Android-телевизорах <strong>Xiaomi</strong> в России появилась официальная интеграция облачного игрового сервиса <a href=""https://cloud.vkplay.ru/"" rel=""nofollow noreferrer noopener"" target=""_blank""><strong>VK Play Cloud</strong></a>. ",1688767387,
990080,Save Now thru JULY 13 During the Summer Sale!,"Save 20% now on Hogwarts Legacy, Hogwarts Legacy: Digital Deluxe Edition and the Hogwarts Legacy: Dark Arts Pack during Steam's Summer Sale! Sale Ends July 13th, 2023. ",1688143751,
990080,Hogwarts Legacy получила первую скидку в PlayStation Store,В цифровом магазине <strong>Sony </strong>впервые после релиза продают со скидкой <strong>Hogwarts Legacy</strong>. Стоимость расширенного издания снижена на 20% . Акция продлится <strong>до 6 июля</strong>. ,1688064360,
990080,"Яша Хаддажи рассказал об ""Ачивке"", уходе Nintendo и планах на работу в России","Глава компании ""<strong>Ачивка</strong>"" и экс-руководитель российского крыла<strong> Nintendo</strong> <em>Яша Хаддажи</em> дал обширное интервью, в рамках которого рассказал о своих дальнейших планах и дал оценку текущей ситуации на видеоигровом рынке. Трансляция вело издание ""<a href=""https://www.youtube.com/@NimRu"" rel=""nofollow noreferrer noopener"" target=""_blank""><strong>Навигатор игрового мира</strong></a>"". ",1687371720,
990080,Русская озвучка Hogwarts Legacy готова на 85% - новое видео с примерами голосов дубляжа,"Студия русского дубляжа <strong>GamesVoice</strong> сообщила, что озвучка ролевой игры <strong>Hogwarts Legacy</strong> завершена примерно на <strong>85 процентов</strong> . ",1686937260,
990080,Пробная версия Hogwarts Legacy стала доступна в подписке PS Plus Premium,Подписчики PlayStation Plus с тарифным планом Premium или Deluxe получили доступ к пробной версии <strong>Hogwarts Legacy</strong>. ,1686061295,
990080,Разработчики Hogwarts Legacy исправили ошибки и повысили производительность в свежем патче,"<strong>Hogwarts Legacy </strong>получила очередное обновление, призванное улучшить работу игры. Авторы поработали над оптимизацией, а также исправили недочёты, негативно влияющие на игровой процесс. Улучшению подверглись все версии, начиная с PS4 и Xbox One и заканчивая PS5, Xbox Series X|S и PC . ",1685932620,
990080,Patch Notes - June 2nd 2023,"Developer Note - This patch addresses overall gameplay experience and stability improvements. Bug Fixes Gameplay Missions Resolved quest failing to progress upon starting the final battle with the Pensieve Guardian HL-12745 Resolved Percival Rackham's Trial not being able to be completed causing a progression blocker HL-12745 Cinematics Resolved avatar using a generic NPC wand instead of their unique wand HL-11594 Avatar Resolved the avatar's robe moving unnaturally while drinking the potion if they are created immediately after making a manual save on another character's slot Achievements/Trophies Resolved large gold chests being lootable after patching Resolved achievements not working correctly when no internet was available Resolved Gregory and Goblet of fire field guide pages not showing complete after latest patch HL-12917 Resolved with Daedelian Key and not being able to open chest to get house reward HL-12673 Resolved ""Allow ""Known"" Collection items to count correctly towards proper achievements UI Updated localization overlapping issues related to location names Resolved quest tracking icon remaining on map and minimap after the quest is completed Resolved intro outfit and robe being available in your gear appearances by default HL-4880 Resolved untracking missions in-game, in the map and/or mini-map not updating their icons and/or disappearing Resolved the user getting stuck on the 'Field Guide' screen if they spam the button while transitioning to the 'Map' screen Save Game Resolved restarting from a manual save can place Sir Nicholas at the mission's starting point Resolved player being able to permanently lock themselves out of the conversation with Natsai when using a manual save during a mission HL-12659 Resolved avatar being able to unlock the talent menu during a mission after reloading a manual save Resolved reloading an autosave after gathering any collection chest allows the avatar to obtain the same chest rewards again Performance Resolved a crash when fast traveling to Hogsmeade using floo flames Optimization to overall lighting Resolved crash during level and mission transitions/loading Resolved a crash when opening and closing pause menu during missions Resolved crash related to foliage Resolved a crash when ornate chests in the game Resolved a crash related to in game beacons Resolved memory optimization Resolved single frame hitching throughout the game Resolved localization crash when dictionaries are reloaded from a save game Resolved landscape streaming issues during Hogwarts Resolved crash VRAM memory leaking HL-313 Update to latest NVIDIA Streamline SDK Miscellaneous Resolved improper shadowing around the vines of dungeons Update to game credits *Patch deployment times may vary per platform",1685739593,['patchnotes']
990080,"Дэвид Заслав: Hogwarts Legacy - пример новой философии Warner Bros. Discovery, направленной на качество","Выручка от продаж<strong> Hogwarts Legacy </strong>увеличилась до более <strong>1,3 миллиарда долларов</strong>. Об этом инвесторам сообщил генеральный директор Warner Bros. Discovery Дэвид Заслав. ",1684624436,
990080,17 миллионов наигранных часов и 69 миллионов убитых пауков: Новая статистика Hogwarts Legacy на PS4 и Xbox One,5 мая <strong>Warner Bros. Games</strong> выпустила <strong>Hogwarts Legacy</strong> на <strong>PlayStation 4</strong> и <strong>Xbox One</strong>. Игра уже разошлась тиражом более 15 миллионов копий — и теперь продолжает покорять новую аудиторию. ,1684291380,
990080,Hogwarts Legacy для Nintendo Switch отложена с лета на середину ноября,"Warner Bros. Games снова отложила версию <strong>Hogwarts Legacy</strong> для<strong> Switch</strong>. После нескольких задержек ролевая игра должна была выйти на консоли Nintendo 25 июля, но теперь релиз запланирован на <strong>14 ноября</strong>. ",1683977400,
990080,Steam Global Top Sellers for week of 2 May — 9 May 2023,"<a href=""https://steamdb.info/topsellers/2023W19/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS""> </a> * <a href=""https://steamdb.info/app/1669000/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Age of Wonders 4</a>; * <a href=""https://steamdb.info/app/1675200/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Steam Deck</a>; * <a href=""https://steamdb.info/app/1774580/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">STAR WARS Jedi: Survivor™</a>; * <a href=""https://steamdb.info/app/1938090/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Call of Duty®: Modern Warfare® II</a>; * <a href=""https://steamdb.info/app/1811260/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">EA SPORTS™ FIFA 23</a>; * <a href=""https://steamdb.info/app/311210/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Call of Duty®: Black Ops III</a>; * <a href=""https://steamdb.info/app/252490/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Rust</a>; * <a href=""https://steamdb.info/app/271590/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Grand Theft Auto V</a>; * <a href=""https://steamdb.info/app/1088850/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Marvel's Guardians of the Galaxy</a>; * <a href=""https://steamdb.info/app/990080/charts/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">Hogwarts Legacy</a>; <i>* excluding free to play games</i> <a href=""https://steamdb.info/topsellers/2023W19/?utm_source=Steam&utm_medium=Steam&utm_campaign=SteamRSS"">View top 100 on SteamDB</a>",1683648000,
